cell_id,well_id,well_name,well_column,well_row,cellline_name,cell_last_tp,cell_event,well_id,well_drug_name,well_drug_concentration,well_drug_concentration_units
6628691,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628692,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628693,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628694,69737,E01,1,5,ND50010,3,TRUE,69737,VRG0024,0.012,uM
6628695,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628696,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628697,69737,E01,1,5,ND50010,2,TRUE,69737,VRG0024,0.012,uM
6628698,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628699,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628700,69737,E01,1,5,ND50010,7,TRUE,69737,VRG0024,0.012,uM
6628701,69737,E01,1,5,ND50010,7,TRUE,69737,VRG0024,0.012,uM
6628702,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628703,69737,E01,1,5,ND50010,2,TRUE,69737,VRG0024,0.012,uM
6628704,69737,E01,1,5,ND50010,2,TRUE,69737,VRG0024,0.012,uM
6628705,69737,E01,1,5,ND50010,2,TRUE,69737,VRG0024,0.012,uM
6628706,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628707,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628708,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628709,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628710,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628711,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628712,69737,E01,1,5,ND50010,2,TRUE,69737,VRG0024,0.012,uM
6628713,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628714,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628715,69737,E01,1,5,ND50010,3,TRUE,69737,VRG0024,0.012,uM
6628716,69737,E01,1,5,ND50010,3,TRUE,69737,VRG0024,0.012,uM
6628717,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628718,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628719,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628720,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628721,69737,E01,1,5,ND50010,9,TRUE,69737,VRG0024,0.012,uM
6628722,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628723,69737,E01,1,5,ND50010,4,TRUE,69737,VRG0024,0.012,uM
6628724,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628725,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628726,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628727,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628728,69737,E01,1,5,ND50010,7,TRUE,69737,VRG0024,0.012,uM
6628729,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628730,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628731,69737,E01,1,5,ND50010,2,TRUE,69737,VRG0024,0.012,uM
6628732,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628733,69737,E01,1,5,ND50010,2,TRUE,69737,VRG0024,0.012,uM
6628734,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628735,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628736,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628737,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628738,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628739,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628740,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628741,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628742,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628743,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628744,69737,E01,1,5,ND50010,8,TRUE,69737,VRG0024,0.012,uM
6628745,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628746,69737,E01,1,5,ND50010,3,TRUE,69737,VRG0024,0.012,uM
6628747,69737,E01,1,5,ND50010,3,TRUE,69737,VRG0024,0.012,uM
6628748,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628749,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628750,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628751,69737,E01,1,5,ND50010,3,TRUE,69737,VRG0024,0.012,uM
6628752,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628753,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628754,69737,E01,1,5,ND50010,2,TRUE,69737,VRG0024,0.012,uM
6628755,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628756,69737,E01,1,5,ND50010,8,TRUE,69737,VRG0024,0.012,uM
6628757,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628758,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628759,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628760,69737,E01,1,5,ND50010,5,TRUE,69737,VRG0024,0.012,uM
6628761,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628762,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628763,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628764,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628765,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628766,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628767,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628768,69737,E01,1,5,ND50010,2,TRUE,69737,VRG0024,0.012,uM
6628769,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628770,69737,E01,1,5,ND50010,2,TRUE,69737,VRG0024,0.012,uM
6628771,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628772,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628773,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628774,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628775,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628776,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628777,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628778,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628779,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628780,69737,E01,1,5,ND50010,3,TRUE,69737,VRG0024,0.012,uM
6628781,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628782,69737,E01,1,5,ND50010,2,TRUE,69737,VRG0024,0.012,uM
6628783,69737,E01,1,5,ND50010,2,TRUE,69737,VRG0024,0.012,uM
6628784,69737,E01,1,5,ND50010,3,TRUE,69737,VRG0024,0.012,uM
6628785,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628786,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628787,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628788,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628789,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628790,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628791,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628792,69737,E01,1,5,ND50010,2,TRUE,69737,VRG0024,0.012,uM
6628793,69737,E01,1,5,ND50010,2,TRUE,69737,VRG0024,0.012,uM
6628794,69737,E01,1,5,ND50010,10,FALSE,69737,VRG0024,0.012,uM
6628795,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628796,69737,E01,1,5,ND50010,1,TRUE,69737,VRG0024,0.012,uM
6628797,69738,E02,2,5,ND50010,3,TRUE,69738,VRG0024,0.012,uM
6628798,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628799,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628800,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628801,69738,E02,2,5,ND50010,3,TRUE,69738,VRG0024,0.012,uM
6628802,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628803,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628804,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628805,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628806,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628807,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628808,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628809,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628810,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628811,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628812,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628813,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628814,69738,E02,2,5,ND50010,3,TRUE,69738,VRG0024,0.012,uM
6628815,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628816,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628817,69738,E02,2,5,ND50010,7,TRUE,69738,VRG0024,0.012,uM
6628818,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628819,69738,E02,2,5,ND50010,2,TRUE,69738,VRG0024,0.012,uM
6628820,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628821,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628822,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628823,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628824,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628825,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628826,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628827,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628828,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628829,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628830,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628831,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628832,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628833,69738,E02,2,5,ND50010,2,TRUE,69738,VRG0024,0.012,uM
6628834,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628835,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628836,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628837,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628838,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628839,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628840,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628841,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628842,69738,E02,2,5,ND50010,2,TRUE,69738,VRG0024,0.012,uM
6628843,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628844,69738,E02,2,5,ND50010,2,TRUE,69738,VRG0024,0.012,uM
6628845,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628846,69738,E02,2,5,ND50010,3,TRUE,69738,VRG0024,0.012,uM
6628847,69738,E02,2,5,ND50010,8,TRUE,69738,VRG0024,0.012,uM
6628848,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628849,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628850,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628851,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628852,69738,E02,2,5,ND50010,5,TRUE,69738,VRG0024,0.012,uM
6628853,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628854,69738,E02,2,5,ND50010,3,TRUE,69738,VRG0024,0.012,uM
6628855,69738,E02,2,5,ND50010,3,TRUE,69738,VRG0024,0.012,uM
6628856,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628857,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628858,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628859,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628860,69738,E02,2,5,ND50010,3,TRUE,69738,VRG0024,0.012,uM
6628861,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628862,69738,E02,2,5,ND50010,2,TRUE,69738,VRG0024,0.012,uM
6628863,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628864,69738,E02,2,5,ND50010,2,TRUE,69738,VRG0024,0.012,uM
6628865,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628866,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628867,69738,E02,2,5,ND50010,3,TRUE,69738,VRG0024,0.012,uM
6628868,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628869,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628870,69738,E02,2,5,ND50010,4,TRUE,69738,VRG0024,0.012,uM
6628871,69738,E02,2,5,ND50010,2,TRUE,69738,VRG0024,0.012,uM
6628872,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628873,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628874,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628875,69738,E02,2,5,ND50010,2,TRUE,69738,VRG0024,0.012,uM
6628876,69738,E02,2,5,ND50010,2,TRUE,69738,VRG0024,0.012,uM
6628877,69738,E02,2,5,ND50010,2,TRUE,69738,VRG0024,0.012,uM
6628878,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628879,69738,E02,2,5,ND50010,7,TRUE,69738,VRG0024,0.012,uM
6628880,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628881,69738,E02,2,5,ND50010,7,TRUE,69738,VRG0024,0.012,uM
6628882,69738,E02,2,5,ND50010,6,TRUE,69738,VRG0024,0.012,uM
6628883,69738,E02,2,5,ND50010,4,TRUE,69738,VRG0024,0.012,uM
6628884,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628885,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628886,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628887,69738,E02,2,5,ND50010,2,TRUE,69738,VRG0024,0.012,uM
6628888,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628889,69738,E02,2,5,ND50010,6,TRUE,69738,VRG0024,0.012,uM
6628890,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628891,69738,E02,2,5,ND50010,2,TRUE,69738,VRG0024,0.012,uM
6628892,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628893,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628894,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628895,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628896,69738,E02,2,5,ND50010,4,TRUE,69738,VRG0024,0.012,uM
6628897,69738,E02,2,5,ND50010,6,TRUE,69738,VRG0024,0.012,uM
6628898,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628899,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628900,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628901,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628902,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628903,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628904,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628905,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628906,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628907,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628908,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628909,69738,E02,2,5,ND50010,2,TRUE,69738,VRG0024,0.012,uM
6628910,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628911,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628912,69738,E02,2,5,ND50010,4,TRUE,69738,VRG0024,0.012,uM
6628913,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628914,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628915,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628916,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628917,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628918,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628919,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628920,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628921,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628922,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628923,69738,E02,2,5,ND50010,7,TRUE,69738,VRG0024,0.012,uM
6628924,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628925,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628926,69738,E02,2,5,ND50010,2,TRUE,69738,VRG0024,0.012,uM
6628927,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628928,69738,E02,2,5,ND50010,9,TRUE,69738,VRG0024,0.012,uM
6628929,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628930,69738,E02,2,5,ND50010,2,TRUE,69738,VRG0024,0.012,uM
6628931,69738,E02,2,5,ND50010,9,TRUE,69738,VRG0024,0.012,uM
6628932,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628933,69738,E02,2,5,ND50010,2,TRUE,69738,VRG0024,0.012,uM
6628934,69738,E02,2,5,ND50010,5,TRUE,69738,VRG0024,0.012,uM
6628935,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628936,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628937,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628938,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628939,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628940,69738,E02,2,5,ND50010,3,TRUE,69738,VRG0024,0.012,uM
6628941,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628942,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628943,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628944,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628945,69738,E02,2,5,ND50010,5,TRUE,69738,VRG0024,0.012,uM
6628946,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628947,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628948,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628949,69738,E02,2,5,ND50010,2,TRUE,69738,VRG0024,0.012,uM
6628950,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628951,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628952,69738,E02,2,5,ND50010,2,TRUE,69738,VRG0024,0.012,uM
6628953,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628954,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628955,69738,E02,2,5,ND50010,2,TRUE,69738,VRG0024,0.012,uM
6628956,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628957,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628958,69738,E02,2,5,ND50010,2,TRUE,69738,VRG0024,0.012,uM
6628959,69738,E02,2,5,ND50010,2,TRUE,69738,VRG0024,0.012,uM
6628960,69738,E02,2,5,ND50010,4,TRUE,69738,VRG0024,0.012,uM
6628961,69738,E02,2,5,ND50010,4,TRUE,69738,VRG0024,0.012,uM
6628962,69738,E02,2,5,ND50010,3,TRUE,69738,VRG0024,0.012,uM
6628963,69738,E02,2,5,ND50010,3,TRUE,69738,VRG0024,0.012,uM
6628964,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628965,69738,E02,2,5,ND50010,4,TRUE,69738,VRG0024,0.012,uM
6628966,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628967,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628968,69738,E02,2,5,ND50010,3,TRUE,69738,VRG0024,0.012,uM
6628969,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628970,69738,E02,2,5,ND50010,3,TRUE,69738,VRG0024,0.012,uM
6628971,69738,E02,2,5,ND50010,2,TRUE,69738,VRG0024,0.012,uM
6628972,69738,E02,2,5,ND50010,2,TRUE,69738,VRG0024,0.012,uM
6628973,69738,E02,2,5,ND50010,6,TRUE,69738,VRG0024,0.012,uM
6628974,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628975,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628976,69738,E02,2,5,ND50010,6,TRUE,69738,VRG0024,0.012,uM
6628977,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628978,69738,E02,2,5,ND50010,10,FALSE,69738,VRG0024,0.012,uM
6628979,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628980,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628981,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628982,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628983,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628984,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628985,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628986,69738,E02,2,5,ND50010,4,TRUE,69738,VRG0024,0.012,uM
6628987,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628988,69738,E02,2,5,ND50010,1,TRUE,69738,VRG0024,0.012,uM
6628989,69739,E03,3,5,ND50010,10,FALSE,69739,VRG0045,2,uM
6628990,69739,E03,3,5,ND50010,1,TRUE,69739,VRG0045,2,uM
6628991,69739,E03,3,5,ND50010,10,FALSE,69739,VRG0045,2,uM
6628992,69739,E03,3,5,ND50010,1,TRUE,69739,VRG0045,2,uM
6628993,69739,E03,3,5,ND50010,1,TRUE,69739,VRG0045,2,uM
6628994,69739,E03,3,5,ND50010,2,TRUE,69739,VRG0045,2,uM
6628995,69739,E03,3,5,ND50010,2,TRUE,69739,VRG0045,2,uM
6628996,69739,E03,3,5,ND50010,1,TRUE,69739,VRG0045,2,uM
6628997,69739,E03,3,5,ND50010,3,TRUE,69739,VRG0045,2,uM
6628998,69739,E03,3,5,ND50010,10,FALSE,69739,VRG0045,2,uM
6628999,69739,E03,3,5,ND50010,10,FALSE,69739,VRG0045,2,uM
6629000,69739,E03,3,5,ND50010,1,TRUE,69739,VRG0045,2,uM
6629001,69739,E03,3,5,ND50010,10,FALSE,69739,VRG0045,2,uM
6629002,69739,E03,3,5,ND50010,3,TRUE,69739,VRG0045,2,uM
6629003,69739,E03,3,5,ND50010,10,FALSE,69739,VRG0045,2,uM
6629004,69739,E03,3,5,ND50010,10,FALSE,69739,VRG0045,2,uM
6629005,69739,E03,3,5,ND50010,10,FALSE,69739,VRG0045,2,uM
6629006,69739,E03,3,5,ND50010,2,TRUE,69739,VRG0045,2,uM
6629007,69739,E03,3,5,ND50010,1,TRUE,69739,VRG0045,2,uM
6629008,69739,E03,3,5,ND50010,1,TRUE,69739,VRG0045,2,uM
6629009,69739,E03,3,5,ND50010,1,TRUE,69739,VRG0045,2,uM
6629010,69739,E03,3,5,ND50010,4,TRUE,69739,VRG0045,2,uM
6629011,69739,E03,3,5,ND50010,2,TRUE,69739,VRG0045,2,uM
6629012,69739,E03,3,5,ND50010,1,TRUE,69739,VRG0045,2,uM
6629013,69739,E03,3,5,ND50010,6,TRUE,69739,VRG0045,2,uM
6629014,69739,E03,3,5,ND50010,6,TRUE,69739,VRG0045,2,uM
6629015,69739,E03,3,5,ND50010,1,TRUE,69739,VRG0045,2,uM
6629016,69739,E03,3,5,ND50010,10,FALSE,69739,VRG0045,2,uM
6629017,69739,E03,3,5,ND50010,1,TRUE,69739,VRG0045,2,uM
6629018,69739,E03,3,5,ND50010,10,FALSE,69739,VRG0045,2,uM
6629019,69739,E03,3,5,ND50010,10,FALSE,69739,VRG0045,2,uM
6629020,69739,E03,3,5,ND50010,6,TRUE,69739,VRG0045,2,uM
6629021,69739,E03,3,5,ND50010,10,FALSE,69739,VRG0045,2,uM
6629022,69739,E03,3,5,ND50010,6,TRUE,69739,VRG0045,2,uM
6629023,69739,E03,3,5,ND50010,10,FALSE,69739,VRG0045,2,uM
